#ESTACIÓN METEOROLÓGICA: AEROPARQUE AERO,,,,,,,,
#Datos Preliminares,,,,,,,,
#,,,,,,,,
Fecha,Hora,Tiempo Presente,Dirección del Viento en Decagrados,Velocidad en km/h,Dirección de Ráfaga en Decagrados,Velocidad de Ráfag en km/h,Visibilidad,Precipitación en mm C/6 hs
29/4/2020,19,,27,7,,,60,
29/4/2020,20,,27,4,,,60,
29/4/2020,21,,29,4,,,60,
29/4/2020,22,,23,4,,,60,
29/4/2020,23,,25,4,,,60,
30/4/2020,0,,25,6,,,60,
30/4/2020,1,,23,6,,,60,
30/4/2020,2,,20,6,,,60,
30/4/2020,3,,23,6,,,60,
30/4/2020,4,,20,6,,,60,
30/4/2020,5,,18,9,,,60,
30/4/2020,6,,23,6,,,60,
30/4/2020,7,,27,4,,,60,
30/4/2020,8,,23,4,,,60,
30/4/2020,9,,23,4,,,60,
30/4/2020,10,,20,6,,,60,
30/4/2020,11,,18,7,,,60,
30/4/2020,12,,16,9,,,60,
30/4/2020,13,,20,6,,,60,
30/4/2020,14,,5,9,,,60,
30/4/2020,15,,5,9,,,60,
30/4/2020,16,,5,7,,,60,
30/4/2020,17,,2,9,,,60,
30/4/2020,18,,36,6,,,60,
30/4/2020,19,,0,0,,,60,
30/4/2020,20,,0,0,,,60,
30/4/2020,21,,11,4,,,60,
30/4/2020,22,11,0,0,,,60,
30/4/2020,23,11,0,0,,,60,
1/5/2020,0,11,0,0,,,59,
1/5/2020,1,11,27,6,,,59,
1/5/2020,2,10,0,0,,,59,
1/5/2020,3,,0,0,,,60,
1/5/2020,4,,32,6,,,60,
1/5/2020,5,11,27,4,,,59,
1/5/2020,6,10,29,6,,,59,
1/5/2020,7,10,29,6,,,59,
1/5/2020,8,10,32,7,,,59,
1/5/2020,9,1,32,6,,,60,
1/5/2020,10,,29,11,,,60,
1/5/2020,11,,29,19,,,60,
1/5/2020,12,,25,15,,,60,
1/5/2020,13,,25,13,,,60,
1/5/2020,14,,23,11,,,60,
1/5/2020,15,,20,15,,,60,
1/5/2020,16,,20,15,,,60,
1/5/2020,17,,18,13,,,60,
1/5/2020,18,,18,9,,,60,
1/5/2020,19,,18,7,,,60,
1/5/2020,20,,18,7,,,60,
1/5/2020,21,,18,6,,,60,
1/5/2020,22,,18,7,,,60,
1/5/2020,23,,18,6,,,60,
2/5/2020,0,,18,6,,,60,
2/5/2020,1,,18,4,,,60,
2/5/2020,2,,18,6,,,60,
2/5/2020,3,,16,11,,,60,
2/5/2020,4,,16,7,,,60,
2/5/2020,5,,16,7,,,60,
2/5/2020,6,,18,7,,,60,
2/5/2020,7,,18,4,,,60,
2/5/2020,8,,20,4,,,60,
2/5/2020,9,,23,4,,,60,
2/5/2020,10,,27,4,,,60,
2/5/2020,11,,9,13,,,60,
2/5/2020,12,,11,13,,,60,
2/5/2020,13,,11,15,,,60,
2/5/2020,14,,9,13,,,60,
2/5/2020,15,,11,17,,,60,
2/5/2020,16,,9,19,,,60,
2/5/2020,17,,11,19,,,60,
2/5/2020,18,,11,17,,,60,
2/5/2020,19,,11,19,,,60,
2/5/2020,20,,11,26,,,60,
2/5/2020,21,,11,28,,,60,
2/5/2020,22,,9,22,,,60,
2/5/2020,23,,7,22,,,60,
3/5/2020,0,,7,24,,,60,
3/5/2020,1,,7,22,,,60,
3/5/2020,2,,5,26,,,60,
3/5/2020,3,,5,22,,,60,
3/5/2020,4,,5,20,,,60,
3/5/2020,5,,2,19,,,60,
3/5/2020,6,,2,17,,,60,
3/5/2020,7,,36,17,,,60,
3/5/2020,8,,2,19,,,60,
3/5/2020,9,,2,19,,,60,
3/5/2020,10,,36,19,,,60,
3/5/2020,11,,36,17,,,60,
3/5/2020,12,,2,11,,,60,
3/5/2020,13,,36,13,,,60,
3/5/2020,14,,5,11,,,60,
3/5/2020,15,,5,7,,,60,
3/5/2020,16,,9,7,,,60,
3/5/2020,17,,9,4,,,60,
3/5/2020,18,,11,9,,,60,
3/5/2020,19,,14,6,,,60,
3/5/2020,20,95,20,4,,,56,
3/5/2020,21,29,16,6,,,60,0.8
3/5/2020,22,2,14,6,,,60,
3/5/2020,23,,11,9,,,60,
4/5/2020,0,,7,9,,,60,
4/5/2020,1,,5,13,,,60,
4/5/2020,2,,36,9,,,60,
4/5/2020,3,,34,11,,,60,
4/5/2020,4,,34,13,,,60,
4/5/2020,5,,32,6,,,60,
4/5/2020,6,,32,2,,,60,
4/5/2020,7,,32,2,,,60,
4/5/2020,8,,27,4,,,60,
4/5/2020,9,,5,2,,,60,
4/5/2020,10,,5,6,,,60,
4/5/2020,11,,34,9,,,60,
4/5/2020,12,16,36,9,,,60,
4/5/2020,13,61,32,9,,,56,
4/5/2020,14,21,27,7,,,60,
4/5/2020,15,95,27,11,,,30,2
4/5/2020,16,91,18,6,,,50,
4/5/2020,17,21,14,6,,,60,
4/5/2020,18,21,9,11,,,60,
4/5/2020,19,1,2,9,,,60,
4/5/2020,20,,36,19,,,60,
4/5/2020,21,1,36,20,,,60,5
4/5/2020,22,,34,17,,,60,
4/5/2020,23,,34,13,,,60,
5/5/2020,0,,34,13,,,60,
5/5/2020,1,,34,15,,,60,
5/5/2020,2,,29,9,,,60,
5/5/2020,3,,29,11,,,60,
5/5/2020,4,,29,15,,,60,
5/5/2020,5,,27,13,,,60,
5/5/2020,6,,29,11,,,60,
5/5/2020,7,,25,15,,,60,
5/5/2020,8,,25,15,,,60,
5/5/2020,9,,25,22,,,60,
5/5/2020,10,,25,22,,,60,
5/5/2020,11,,25,26,,,60,
5/5/2020,12,,23,13,,,60,
5/5/2020,13,,23,24,,,60,
5/5/2020,14,,20,19,,,60,
5/5/2020,15,,25,15,,,60,
5/5/2020,16,,23,19,,,60,
5/5/2020,17,,23,19,,,60,
5/5/2020,18,,23,11,,,60,
5/5/2020,19,,20,13,,,60,
5/5/2020,20,,18,9,,,60,
5/5/2020,21,,20,9,,,60,
5/5/2020,22,,20,9,,,60,
5/5/2020,23,,20,7,,,60,
6/5/2020,0,,20,9,,,60,
6/5/2020,1,,23,9,,,60,
6/5/2020,2,,23,11,,,60,
6/5/2020,3,,23,11,,,60,
6/5/2020,4,,23,11,,,60,
6/5/2020,5,,23,9,,,60,
6/5/2020,6,,23,7,,,60,
6/5/2020,7,,23,9,,,60,
6/5/2020,8,,23,11,,,60,
6/5/2020,9,,23,11,,,60,
6/5/2020,10,,20,9,,,60,
6/5/2020,11,,23,11,,,60,
6/5/2020,12,,23,9,,,60,
6/5/2020,13,,23,7,,,60,
6/5/2020,14,,23,7,,,60,
6/5/2020,15,,18,7,,,60,
6/5/2020,16,,20,11,,,60,
6/5/2020,17,,23,9,,,60,
6/5/2020,18,,23,7,,,60,
6/5/2020,19,,23,4,,,60,
6/5/2020,20,,23,4,,,60,
6/5/2020,21,,27,4,,,60,
6/5/2020,22,,27,4,,,60,
6/5/2020,23,,27,4,,,60,
7/5/2020,0,,23,4,,,60,
7/5/2020,1,,23,4,,,60,
7/5/2020,2,,23,4,,,60,
7/5/2020,3,,23,4,,,60,
7/5/2020,4,,23,4,,,60,
7/5/2020,5,,23,6,,,60,
7/5/2020,6,,23,6,,,60,
7/5/2020,7,,23,6,,,60,
7/5/2020,8,,23,4,,,60,
7/5/2020,9,,18,4,,,60,
7/5/2020,10,,27,4,,,60,
7/5/2020,11,,36,11,,,60,
7/5/2020,12,,32,11,,,69,
7/5/2020,13,,29,11,,,60,
7/5/2020,14,,29,11,,,60,
7/5/2020,15,,27,13,,,60,
7/5/2020,16,,29,9,,,80,
7/5/2020,17,,29,11,,,60,
7/5/2020,18,,32,9,,,60,
7/5/2020,19,,32,7,,,60,
7/5/2020,20,,32,9,,,60,
7/5/2020,21,,32,9,,,60,
7/5/2020,22,,32,4,,,60,
7/5/2020,23,,32,7,,,60,
8/5/2020,0,,32,9,,,60,
8/5/2020,1,,32,4,,,60,
8/5/2020,2,,32,11,,,60,
8/5/2020,3,,32,11,,,60,
8/5/2020,4,,32,9,,,60,
8/5/2020,5,,32,9,,,60,
8/5/2020,6,,32,6,,,60,
8/5/2020,7,,32,9,,,60,
8/5/2020,8,,32,13,,,60,
8/5/2020,9,,34,9,,,60,
8/5/2020,10,,34,13,,,60,
8/5/2020,11,,34,15,,,60,
8/5/2020,12,,34,15,,,60,
8/5/2020,13,,34,20,,,60,
8/5/2020,14,,34,19,,,60,
8/5/2020,15,,34,19,,,60,
8/5/2020,16,,34,17,,,60,
8/5/2020,17,,34,17,,,60,
8/5/2020,18,,34,15,,,60,
8/5/2020,19,,34,17,,,60,
8/5/2020,20,,36,20,,,60,
8/5/2020,21,,36,22,,,60,
8/5/2020,22,,36,24,,,60,
8/5/2020,23,,36,26,,,60,
9/5/2020,0,,34,26,,,60,
9/5/2020,1,,34,22,,,60,
9/5/2020,2,,34,24,,,60,
9/5/2020,3,,34,22,,,60,
9/5/2020,4,,34,22,,,60,
9/5/2020,5,,32,17,,,60,
9/5/2020,6,,34,20,,,60,
9/5/2020,7,,34,20,,,60,
9/5/2020,8,,34,19,,,60,
9/5/2020,9,,34,15,,,60,
9/5/2020,10,,34,13,,,60,
9/5/2020,11,,36,13,,,60,
9/5/2020,12,,36,15,,,60,
9/5/2020,13,,36,15,,,60,
9/5/2020,14,,36,13,,,60,
9/5/2020,15,,36,15,,,60,
9/5/2020,16,,36,11,,,60,
9/5/2020,17,,36,11,,,60,
9/5/2020,18,,36,11,,,60,
9/5/2020,19,,34,9,,,60,
9/5/2020,20,,32,6,,,60,
9/5/2020,21,4,32,17,,,59,
9/5/2020,22,,36,20,,,60,
9/5/2020,23,,36,17,,,60,
10/5/2020,0,,36,13,,,60,
10/5/2020,1,,34,11,,,60,
10/5/2020,2,,32,13,,,60,
10/5/2020,3,,34,13,,,60,
10/5/2020,4,,34,17,,,60,
10/5/2020,5,,34,15,,,60,
10/5/2020,6,,34,13,,,60,
10/5/2020,7,,34,13,,,60,
10/5/2020,8,,34,19,,,60,
10/5/2020,9,,34,19,,,60,
10/5/2020,10,,34,15,,,60,
10/5/2020,11,,36,7,,,60,
10/5/2020,12,,36,9,,,60,
10/5/2020,13,,5,11,,,60,
10/5/2020,14,,7,7,,,60,
10/5/2020,15,,5,7,,,60,
10/5/2020,16,,2,7,,,60,
10/5/2020,17,,5,4,,,60,
10/5/2020,18,,2,4,,,60,
10/5/2020,19,,20,6,,,60,
10/5/2020,20,,16,6,,,60,
10/5/2020,21,,18,6,,,60,
10/5/2020,22,,16,4,,,60,
10/5/2020,23,,18,7,,,60,
11/5/2020,0,,18,9,,,60,
11/5/2020,1,,18,9,,,60,
11/5/2020,2,,18,9,,,60,
11/5/2020,3,,18,11,,,60,
11/5/2020,4,,18,11,,,60,
11/5/2020,5,,18,9,,,60,
11/5/2020,6,,20,6,,,60,
11/5/2020,7,,20,13,,,60,
11/5/2020,8,,18,11,,,60,
11/5/2020,9,,18,11,,,60,
11/5/2020,10,,18,15,,,60,
11/5/2020,11,,18,9,,,60,
11/5/2020,12,,20,11,,,60,
11/5/2020,13,,16,13,,,60,
11/5/2020,14,,23,9,,,60,
11/5/2020,15,,20,7,,,60,
11/5/2020,16,,9,7,,,60,
11/5/2020,17,,5,9,,,60,
11/5/2020,18,,2,6,,,60,
11/5/2020,19,,0,0,,,60,
11/5/2020,20,,0,0,,,60,
11/5/2020,21,,0,0,,,60,
11/5/2020,22,,16,7,,,60,
11/5/2020,23,,16,6,,,60,
12/5/2020,0,,0,0,,,60,
12/5/2020,1,,0,0,,,60,
12/5/2020,2,10,0,0,,,59,
12/5/2020,3,10,0,0,,,59,
12/5/2020,4,10,0,0,,,59,
12/5/2020,5,,0,0,,,60,
12/5/2020,6,,23,4,,,60,
12/5/2020,7,10,23,4,,,59,
12/5/2020,8,10,20,6,,,59,
12/5/2020,9,5,18,4,,,59,
12/5/2020,10,5,11,9,,,59,
12/5/2020,11,,9,13,,,60,
12/5/2020,12,,7,9,,,60,
12/5/2020,13,,5,11,,,60,
12/5/2020,14,,9,9,,,60,
12/5/2020,15,,9,9,,,60,
12/5/2020,16,,11,11,,,60,
12/5/2020,17,,9,9,,,60,
12/5/2020,18,,9,11,,,60,
12/5/2020,19,,11,7,,,60,
12/5/2020,20,,14,4,,,60,
12/5/2020,21,,0,0,,,60,
12/5/2020,22,,0,0,,,60,
12/5/2020,23,,0,0,,,60,
13/5/2020,0,,0,0,,,60,
13/5/2020,1,,0,0,,,60,
13/5/2020,2,,0,0,,,60,
13/5/2020,3,,0,0,,,60,
13/5/2020,4,,0,0,,,60,
13/5/2020,5,,23,4,,,60,
13/5/2020,6,,27,4,,,60,
13/5/2020,7,,23,4,,,60,
13/5/2020,8,10,23,4,,,58,
13/5/2020,9,5,23,6,,,59,
13/5/2020,10,,25,7,,,60,
13/5/2020,11,,25,11,,,60,
13/5/2020,12,,27,11,,,60,
13/5/2020,13,,23,9,,,60,
13/5/2020,14,,23,15,,,60,
13/5/2020,15,,23,13,,,60,
13/5/2020,16,,23,13,,,60,
13/5/2020,17,,18,9,,,60,
13/5/2020,18,,18,11,,,60,
13/5/2020,19,,18,9,,,60,
13/5/2020,20,,18,7,,,60,
13/5/2020,21,,16,17,,,60,
13/5/2020,22,,16,17,,,60,
13/5/2020,23,,16,15,,,60,
14/5/2020,0,,16,11,,,60,
14/5/2020,1,,16,9,,,60,
14/5/2020,2,,16,13,,,60,
14/5/2020,3,,16,6,,,60,
14/5/2020,4,,18,6,,,60,
14/5/2020,5,,18,6,,,60,
14/5/2020,6,,20,4,,,60,
14/5/2020,7,,20,4,,,60,
14/5/2020,8,,20,4,,,60,
14/5/2020,9,,20,6,,,60,
14/5/2020,10,,23,6,,,60,
14/5/2020,11,,0,0,,,60,
14/5/2020,12,,7,9,,,60,
14/5/2020,13,,7,9,,,60,
14/5/2020,14,,2,9,,,60,
14/5/2020,15,,2,9,,,60,
14/5/2020,16,,2,7,,,60,
14/5/2020,17,,2,11,,,60,
14/5/2020,18,,2,13,,,60,
14/5/2020,19,,34,11,,,60,
14/5/2020,20,,32,7,,,60,
14/5/2020,21,,32,11,,,60,
14/5/2020,22,,32,7,,,60,
14/5/2020,23,,32,11,,,60,
15/5/2020,0,,34,17,,,60,
15/5/2020,1,,32,15,,,60,
15/5/2020,2,,32,17,,,60,
15/5/2020,3,,34,19,,,60,
15/5/2020,4,,32,11,,,60,
15/5/2020,5,,32,13,,,60,
15/5/2020,6,,32,17,,,60,
15/5/2020,7,,32,22,,,60,
15/5/2020,8,,32,17,,,60,
15/5/2020,9,,32,20,,,60,
15/5/2020,10,,32,19,,,60,
15/5/2020,11,,32,30,,,60,
15/5/2020,12,,32,19,,,60,
15/5/2020,13,,32,22,,,60,
15/5/2020,14,,32,20,,,60,
15/5/2020,15,,32,22,,,60,
15/5/2020,16,,32,26,,,60,
15/5/2020,17,,32,22,,,60,
15/5/2020,18,,32,17,,,60,
15/5/2020,19,,32,15,,,60,
15/5/2020,20,,32,19,,,60,
15/5/2020,21,,32,19,,,60,
15/5/2020,22,,29,19,,,60,
15/5/2020,23,,29,15,,,60,
16/5/2020,0,,29,13,,,60,
16/5/2020,1,,29,13,,,60,
16/5/2020,2,,29,13,,,60,
16/5/2020,3,,27,15,,,60,
16/5/2020,4,,27,17,,,60,
16/5/2020,5,,29,15,,,60,
16/5/2020,6,,29,15,,,60,
16/5/2020,7,,29,13,,,60,
16/5/2020,8,,29,13,,,60,
16/5/2020,9,,29,13,,,60,
16/5/2020,10,,29,15,,,60,
16/5/2020,11,,32,11,,,60,
16/5/2020,12,,34,15,,,60,
16/5/2020,13,,29,11,,,60,
16/5/2020,14,,29,17,,,60,
16/5/2020,15,,32,22,,,60,
16/5/2020,16,,34,15,,,60,
16/5/2020,17,,34,13,,,60,
16/5/2020,18,,34,11,,,60,
16/5/2020,19,,34,11,,,60,
16/5/2020,20,,34,13,,,60,
16/5/2020,21,4,32,19,,,59,
16/5/2020,22,4,32,13,,,59,
16/5/2020,23,,29,19,,,60,
17/5/2020,0,,29,22,,,60,
17/5/2020,1,,29,15,,,60,
17/5/2020,2,,29,13,,,60,
17/5/2020,3,,29,13,,,60,
17/5/2020,4,,29,13,,,60,
17/5/2020,5,,29,13,,,60,
17/5/2020,6,,29,11,,,60,
17/5/2020,7,,32,9,,,60,
17/5/2020,8,5,36,4,,,58,
17/5/2020,9,,32,9,,,60,
17/5/2020,10,,32,9,,,60,
17/5/2020,11,,29,11,,,60,
17/5/2020,12,,29,7,,,60,
17/5/2020,13,,23,7,,,60,
17/5/2020,14,,36,11,,,60,
17/5/2020,15,5,2,9,,,58,
17/5/2020,16,5,5,9,,,58,
17/5/2020,17,5,5,7,,,58,
17/5/2020,18,5,9,6,,,58,
17/5/2020,19,,11,9,,,60,
17/5/2020,20,,11,17,,,60,
17/5/2020,21,,11,13,,,60,
17/5/2020,22,,11,11,,,60,
17/5/2020,23,,11,17,,,60,
18/5/2020,0,,11,17,,,60,
18/5/2020,1,,11,19,,,60,
18/5/2020,2,,11,20,,,60,
18/5/2020,3,,11,22,,,60,
18/5/2020,4,,9,19,,,60,
18/5/2020,5,,9,26,,,60,
18/5/2020,6,,11,22,,,60,
18/5/2020,7,,11,22,,,60,
18/5/2020,8,,9,20,,,60,
18/5/2020,9,,9,13,,,60,
18/5/2020,10,,7,15,,,60,
18/5/2020,11,,7,11,,,60,
18/5/2020,12,,5,7,,,60,
18/5/2020,13,,7,7,,,60,
18/5/2020,14,,7,7,,,60,
18/5/2020,15,,7,6,,,60,
18/5/2020,16,,11,7,,,60,
18/5/2020,17,,11,9,,,60,
18/5/2020,18,,11,11,,,60,
18/5/2020,19,,11,9,,,60,
18/5/2020,20,,99,4,,,60,
18/5/2020,21,,7,6,,,60,
18/5/2020,22,,99,4,,,60,
18/5/2020,23,,2,7,,,60,
19/5/2020,0,,2,7,,,60,
19/5/2020,1,,2,7,,,60,
19/5/2020,2,,36,13,,,60,
19/5/2020,3,,36,11,,,60,
19/5/2020,4,,34,4,,,60,
19/5/2020,5,,34,13,,,60,
19/5/2020,6,,34,13,,,60,
19/5/2020,7,,34,13,,,60,
19/5/2020,8,,34,13,,,60,
19/5/2020,9,,34,13,,,60,
19/5/2020,10,,34,9,,,60,
19/5/2020,11,,2,7,,,60,
19/5/2020,12,,7,7,,,60,
19/5/2020,13,,7,6,,,60,
19/5/2020,14,,7,9,,,60,
19/5/2020,15,,7,9,,,60,
19/5/2020,16,,7,7,,,60,
19/5/2020,17,,14,6,,,60,
19/5/2020,18,,0,0,,,60,
19/5/2020,19,,11,11,,,60,
19/5/2020,20,,14,7,,,60,
19/5/2020,21,,14,9,,,60,
19/5/2020,22,,14,6,,,60,
19/5/2020,23,,23,4,,,60,
20/5/2020,0,,99,4,,,60,
20/5/2020,1,,99,2,,,60,
20/5/2020,2,,0,0,,,60,
20/5/2020,3,,99,4,,,60,
20/5/2020,4,,99,4,,,60,
20/5/2020,5,,5,6,,,60,
20/5/2020,6,,36,7,,,60,
20/5/2020,7,,34,2,,,60,
20/5/2020,8,,5,2,,,60,
20/5/2020,9,,2,6,,,60,
20/5/2020,10,,2,7,,,60,
20/5/2020,11,,2,7,,,60,
20/5/2020,12,,7,9,,,60,
20/5/2020,13,,7,6,,,60,
20/5/2020,14,,9,7,,,60,
20/5/2020,15,,11,9,,,60,
20/5/2020,16,,11,9,,,60,
20/5/2020,17,,11,11,,,60,
20/5/2020,18,13,20,7,,,60,
20/5/2020,19,21,16,6,,,60,
20/5/2020,20,95,14,4,,,58,
20/5/2020,21,29,11,6,,,58,0
20/5/2020,22,10,18,4,,,58,
20/5/2020,23,10,11,11,,,59,
21/5/2020,0,10,11,7,,,58,
21/5/2020,1,,14,9,,,60,
21/5/2020,2,10,18,7,,,57,
21/5/2020,3,10,18,7,,,50,
21/5/2020,4,10,18,9,,,57,
21/5/2020,5,10,18,13,,,58,
21/5/2020,6,,16,15,,,60,
21/5/2020,7,,18,17,,,60,
21/5/2020,8,50,18,15,,,58,
21/5/2020,9,20,18,15,,,60,0
21/5/2020,10,,18,17,,,60,
21/5/2020,11,,18,13,,,60,
21/5/2020,12,,18,15,,,60,
21/5/2020,13,,18,19,,,60,
21/5/2020,14,50,18,17,,,50,
21/5/2020,15,53,18,11,,,15,0
21/5/2020,16,51,18,15,,,50,
21/5/2020,17,50,18,17,,,50,
21/5/2020,18,50,18,19,,,50,
21/5/2020,19,20,18,19,,,60,
21/5/2020,20,2,18,20,,,60,
21/5/2020,21,2,18,20,,,60,0.1
21/5/2020,22,,18,20,,,60,
21/5/2020,23,,18,15,,,60,
22/5/2020,0,,18,15,,,60,
22/5/2020,1,,18,22,,,60,
22/5/2020,2,,18,20,,,60,
22/5/2020,3,,18,15,,,60,
22/5/2020,4,51,18,15,,,50,
22/5/2020,5,20,18,13,,,59,
22/5/2020,6,50,16,17,,,58,
22/5/2020,7,50,18,22,,,59,
22/5/2020,8,50,16,19,,,59,
22/5/2020,9,20,18,20,,,60,0
22/5/2020,10,2,16,22,,,60,
22/5/2020,11,,18,20,,,60,
22/5/2020,12,,16,20,,,60,
22/5/2020,13,,18,19,,,60,
22/5/2020,14,,16,22,,,60,
22/5/2020,15,,20,15,,,60,
22/5/2020,16,,18,15,,,60,
22/5/2020,17,,16,24,,,60,
22/5/2020,18,,16,13,,,60,
22/5/2020,19,,16,20,,,60,
22/5/2020,20,,16,20,,,60,
22/5/2020,21,,16,22,,,60,
22/5/2020,22,,18,20,,,60,
22/5/2020,23,,18,19,,,60,
23/5/2020,0,,18,17,,,60,
23/5/2020,1,,18,13,,,60,
23/5/2020,2,,18,15,,,60,
23/5/2020,3,,18,13,,,60,
23/5/2020,4,,18,11,,,60,
23/5/2020,5,,18,13,,,60,
23/5/2020,6,,18,13,,,60,
23/5/2020,7,,20,13,,,60,
23/5/2020,8,,20,11,,,60,
23/5/2020,9,,20,11,,,60,
23/5/2020,10,,20,11,,,60,
23/5/2020,11,,18,9,,,60,
23/5/2020,12,,18,15,,,60,
23/5/2020,13,,18,13,,,60,
23/5/2020,14,,18,11,,,60,
23/5/2020,15,,16,11,,,60,
23/5/2020,16,,16,9,,,60,
23/5/2020,17,,20,7,,,60,
23/5/2020,18,,20,6,,,60,
23/5/2020,19,,20,6,,,60,
23/5/2020,20,,23,6,,,60,
23/5/2020,21,,23,4,,,60,
23/5/2020,22,,23,4,,,60,
23/5/2020,23,,99,4,,,60,
24/5/2020,0,4,99,4,,,58,
24/5/2020,1,4,99,4,,,59,
24/5/2020,2,,99,4,,,60,
24/5/2020,3,,25,7,,,60,
24/5/2020,4,,25,6,,,60,
24/5/2020,5,,25,7,,,60,
24/5/2020,6,,25,6,,,60,
24/5/2020,7,,32,9,,,60,
24/5/2020,8,,32,13,,,60,
24/5/2020,9,,32,15,,,60,
24/5/2020,10,,32,19,,,60,
24/5/2020,11,,32,24,,,60,
24/5/2020,12,,32,24,,,60,
24/5/2020,13,,32,24,,,60,
24/5/2020,14,,32,22,,,60,
24/5/2020,15,,32,24,,,60,
24/5/2020,16,,32,26,,,60,
24/5/2020,17,,32,22,,,60,
24/5/2020,18,,32,20,,,60,
24/5/2020,19,,32,24,,,60,
24/5/2020,20,,32,22,,,60,
24/5/2020,21,,32,24,,,60,
24/5/2020,22,,32,26,,,60,
24/5/2020,23,,29,19,,,60,
25/5/2020,0,,29,26,,,60,
25/5/2020,1,,32,24,,,60,
25/5/2020,2,,27,17,,,60,
25/5/2020,3,,27,13,,,60,
25/5/2020,4,,23,19,,,60,
25/5/2020,5,,23,17,,,60,
25/5/2020,6,,23,19,,,60,
25/5/2020,7,,23,19,,,60,
25/5/2020,8,,23,15,,,60,
25/5/2020,9,,23,17,,,60,
25/5/2020,10,,23,17,,,60,
25/5/2020,11,,23,20,,,60,
25/5/2020,12,,23,19,,,60,
25/5/2020,13,,23,15,,,60,
25/5/2020,14,,23,19,,,60,
25/5/2020,15,,23,17,,,60,
25/5/2020,16,,23,17,,,60,
25/5/2020,17,,23,20,,,60,
25/5/2020,18,,23,13,,,60,
25/5/2020,19,,23,13,,,60,
25/5/2020,20,,23,11,,,60,
25/5/2020,21,,23,11,,,60,
25/5/2020,22,,20,13,,,60,
25/5/2020,23,,20,11,,,60,
26/5/2020,0,,20,15,,,60,
26/5/2020,1,,20,11,,,60,
26/5/2020,2,,20,6,,,60,
26/5/2020,3,,20,6,,,60,
26/5/2020,4,,20,9,,,60,
26/5/2020,5,,23,6,,,60,
26/5/2020,6,,25,4,,,60,
26/5/2020,7,,25,6,,,60,
26/5/2020,8,,25,6,,,60,
26/5/2020,9,,23,6,,,60,
26/5/2020,10,,23,6,,,60,
26/5/2020,11,,25,7,,,60,
26/5/2020,12,,29,9,,,60,
26/5/2020,13,,29,9,,,60,
26/5/2020,14,,2,9,,,60,
26/5/2020,15,,2,9,,,60,
26/5/2020,16,,36,9,,,60,
26/5/2020,17,,2,7,,,60,
26/5/2020,18,,5,6,,,60,
26/5/2020,19,,7,4,,,60,
26/5/2020,20,,14,6,,,60,
26/5/2020,21,11,0,0,,,60,
26/5/2020,22,11,14,4,,,60,
26/5/2020,23,11,7,4,,,60,
27/5/2020,0,11,2,6,,,60,
27/5/2020,1,,36,11,,,60,
27/5/2020,2,,32,11,,,60,
27/5/2020,3,,32,9,,,60,
27/5/2020,4,,32,11,,,60,
27/5/2020,5,,32,9,,,60,
27/5/2020,6,,32,11,,,60,
27/5/2020,7,,32,15,,,60,
27/5/2020,8,,32,13,,,60,
27/5/2020,9,,34,11,,,60,
27/5/2020,10,,34,13,,,60,
27/5/2020,11,,34,11,,,60,
27/5/2020,12,,2,7,,,60,
27/5/2020,13,,2,9,,,60,
27/5/2020,14,,2,7,,,60,
27/5/2020,15,,2,7,,,60,
27/5/2020,16,,5,9,,,60,
27/5/2020,17,,2,7,,,60,
27/5/2020,18,,36,11,,,60,
27/5/2020,19,,32,7,,,60,
27/5/2020,20,,32,7,,,60,
27/5/2020,21,,32,9,,,60,
27/5/2020,22,,32,15,,,60,
27/5/2020,23,,32,13,,,60,
28/5/2020,0,,32,17,,,60,
28/5/2020,1,,32,13,,,60,
28/5/2020,2,,32,17,,,60,
28/5/2020,3,,32,9,,,60,
28/5/2020,4,,32,9,,,60,
28/5/2020,5,,32,4,,,60,
28/5/2020,6,11,32,9,,,59,
28/5/2020,7,11,32,6,,,59,
28/5/2020,8,11,36,6,,,59,
28/5/2020,9,,36,6,,,60,
28/5/2020,10,,36,9,,,60,
28/5/2020,11,,36,7,,,60,
28/5/2020,12,,2,7,,,60,
28/5/2020,13,,5,9,,,60,
28/5/2020,14,,5,9,,,60,
28/5/2020,15,,7,9,,,60,
28/5/2020,16,,9,9,,,60,
28/5/2020,17,,9,9,,,60,
28/5/2020,18,,14,11,,,60,
28/5/2020,19,,11,11,,,60,
28/5/2020,20,,11,11,,,60,
28/5/2020,21,,7,9,,,60,
28/5/2020,22,,7,7,,,60,
28/5/2020,23,,0,0,,,60,
29/5/2020,0,11,0,0,,,60,
29/5/2020,1,41,0,0,,,9,
29/5/2020,2,28,0,0,,,60,
29/5/2020,3,11,0,0,,,60,
29/5/2020,4,11,0,0,,,15,
29/5/2020,5,11,0,0,,,40,
29/5/2020,6,11,0,0,,,40,
29/5/2020,7,10,14,9,,,56,
29/5/2020,8,10,14,9,,,50,
29/5/2020,9,10,11,11,,,30,
29/5/2020,10,10,11,15,,,50,
29/5/2020,11,10,11,13,,,59,
29/5/2020,12,,9,9,,,60,
29/5/2020,13,,11,9,,,60,
29/5/2020,14,,11,9,,,60,
29/5/2020,15,,11,13,,,60,
29/5/2020,16,,11,11,,,60,
29/5/2020,17,,11,13,,,60,
29/5/2020,18,,11,11,,,60,
29/5/2020,19,,11,7,,,60,
29/5/2020,20,,16,4,,,60,
